"Ticker Symbol","Date","Divide(Momentum(SystemEquity(MACD Crossover System),1),10000)"
"ES_0011N",8/11/2003,0
"ES_0011N",8/12/2003,0
"ES_0011N",8/13/2003,0
"ES_0011N",8/14/2003,0
"ES_0011N",8/15/2003,0.01035
"ES_0011N",8/18/2003,8.299988E-03
"ES_0011N",8/19/2003,4.100037E-03
"ES_0011N",8/20/2003,-3.900024E-03
"ES_0011N",8/21/2003,0.003
"ES_0011N",8/22/2003,-0.0095
"ES_0011N",8/25/2003,1.200012E-03
"ES_0011N",8/26/2003,1.799988E-03
"ES_0011N",8/27/2003,2.000122E-04
"ES_0011N",8/28/2003,0.0055
"ES_0011N",8/29/2003,0.0065
"ES_0011N",9/2/2003,1.279999E-02
"ES_0011N",9/3/2003,5.099976E-03
"ES_0011N",9/4/2003,1.099976E-03
"ES_0011N",9/5/2003,-5.999939E-03
"ES_0011N",9/8/2003,8.399963E-03
"ES_0011N",9/9/2003,-6.599976E-03
"ES_0011N",9/10/2003,-0.0105
"ES_0011N",9/11/2003,3.200012E-03
"ES_0011N",9/12/2003,1.200012E-03
"ES_0011N",9/15/2003,-3.800049E-03
"ES_0011N",9/16/2003,1.509998E-02
"ES_0011N",9/17/2003,-2.199951E-03
"ES_0011N",9/18/2003,1.180005E-02
"ES_0011N",9/19/2003,-4.400024E-03
"ES_0011N",9/22/2003,-1.160004E-02
"ES_0011N",9/23/2003,4.100037E-03
"ES_0011N",9/24/2003,-1.810004E-02
"ES_0011N",9/25/2003,-2.049988E-03
"ES_0011N",9/26/2003,0
"ES_0011N",9/29/2003,0
"ES_0011N",9/30/2003,0
"ES_0011N",10/1/2003,0
"ES_0011N",10/2/2003,0
"ES_0011N",10/3/2003,0
"ES_0011N",10/6/2003,0
"ES_0011N",10/7/2003,3.020044E-03
"ES_0011N",10/8/2003,-2.160022E-03
"ES_0011N",10/9/2003,0.00315
"ES_0011N",10/10/2003,1.889978E-03
"ES_0011N",10/13/2003,3.510022E-03
"ES_0011N",10/14/2003,2.879956E-03
"ES_0011N",10/15/2003,-2.789978E-03
"ES_0011N",10/16/2003,4.229956E-03
"ES_0011N",10/17/2003,-1.025991E-02
"ES_0011N",10/20/2003,0.00675
"ES_0011N",10/21/2003,-1.710022E-03
"ES_0011N",10/22/2003,-1.161002E-02
"ES_0011N",10/23/2003,-0.0018
"ES_0011N",10/24/2003,-0.00945
"ES_0011N",10/27/2003,0
"ES_0011N",10/28/2003,0
"ES_0011N",10/29/2003,0
"ES_0011N",10/30/2003,0
"ES_0011N",10/31/2003,0
"ES_0011N",11/3/2003,5.854956E-03
"ES_0011N",11/4/2003,-1.709912E-03
"ES_0011N",11/5/2003,1.079956E-03
"ES_0011N",11/6/2003,0.0045
"ES_0011N",11/7/2003,-7.289978E-03
"ES_0011N",11/10/2003,-3.780066E-03
"ES_0011N",11/11/2003,-0.00045
"ES_0011N",11/12/2003,1.017004E-02
"ES_0011N",11/13/2003,9.899781E-04
"ES_0011N",11/14/2003,-8.279956E-03
"ES_0011N",11/17/2003,-0.00495
"ES_0011N",11/18/2003,-9.539978E-03
"ES_0011N",11/19/2003,-1.620044E-03
"ES_0011N",11/20/2003,0
"ES_0011N",11/21/2003,0
"ES_0011N",11/24/2003,0
"ES_0011N",11/25/2003,0
"ES_0011N",11/26/2003,0
"ES_0011N",11/28/2003,0
"ES_0011N",12/1/2003,1.102996E-02
"ES_0011N",12/2/2003,-1.979956E-03
"ES_0011N",12/3/2003,-1.529956E-03
"ES_0011N",12/4/2003,3.869934E-03
"ES_0011N",12/5/2003,-6.569934E-03
"ES_0011N",12/8/2003,6.209912E-03
"ES_0011N",12/9/2003,-7.739978E-03
"ES_0011N",12/10/2003,2.700439E-04
"ES_0011N",12/11/2003,1.043998E-02
"ES_0011N",12/12/2003,1.439978E-03
"ES_0011N",12/15/2003,-4.679956E-03
"ES_0011N",12/16/2003,5.489978E-03
"ES_0011N",12/17/2003,2.520044E-03
"ES_0011N",12/18/2003,1.097996E-02
"ES_0011N",12/19/2003,-2.789978E-03
"ES_0011N",12/22/2003,6.569934E-03
"ES_0011N",12/23/2003,7.20044E-04
"ES_0011N",12/24/2003,-5.39978E-04
"ES_0011N",12/26/2003,5.39978E-04
"ES_0011N",12/29/2003,1.277996E-02
"ES_0011N",12/30/2003,0
"ES_0011N",12/31/2003,2.610022E-03
"ES_0011N",1/2/2004,-1.529956E-03
"ES_0011N",1/5/2004,9.989978E-03
"ES_0011N",1/6/2004,0.0018
"ES_0011N",1/7/2004,3.239978E-03
"ES_0011N",1/8/2004,3.420044E-03
"ES_0011N",1/9/2004,-0.00855
"ES_0011N",1/12/2004,7.560022E-03
"ES_0011N",1/13/2004,-0.0063
"ES_0011N",1/14/2004,0.009
"ES_0011N",1/15/2004,1.709912E-03
"ES_0011N",1/16/2004,4.410022E-03
"ES_0011N",1/20/2004,-5.39978E-04
"ES_0011N",1/21/2004,7.560022E-03
"ES_0011N",1/22/2004,-1.710022E-03
"ES_0011N",1/23/2004,-3.420044E-03
"ES_0011N",1/26/2004,1.269009E-02
"ES_0011N",1/27/2004,-1.053007E-02
"ES_0011N",1/28/2004,-1.206002E-02
"ES_0011N",1/29/2004,0.0009
"ES_0011N",1/30/2004,-2.699341E-04
"ES_0011N",2/2/2004,4.229956E-03
"ES_0011N",2/3/2004,-1.439978E-03
"ES_0011N",2/4/2004,-8.189978E-03
"ES_0011N",2/5/2004,0.00225
"ES_0011N",2/6/2004,1.133998E-02
"ES_0011N",2/9/2004,8.10022E-04
"ES_0011N",2/10/2004,2.969934E-03
"ES_0011N",2/11/2004,1.089009E-02
"ES_0011N",2/12/2004,-3.870044E-03
"ES_0011N",2/13/2004,-4.770044E-03
"ES_0011N",2/17/2004,9.810022E-03
"ES_0011N",2/18/2004,-4.860022E-03
"ES_0011N",2/19/2004,-3.509912E-03
"ES_0011N",2/20/2004,-3.240088E-03
"ES_0011N",2/23/2004,-3.239978E-03
"ES_0011N",2/24/2004,-1.439978E-03
"ES_0011N",2/25/2004,0.00405
"ES_0011N",2/26/2004,1.799561E-04
"ES_0011N",2/27/2004,1.260022E-03
"ES_0011N",3/1/2004,8.820044E-03
"ES_0011N",3/2/2004,-5.760022E-03
"ES_0011N",3/3/2004,1.529956E-03
"ES_0011N",3/4/2004,0.00315
"ES_0011N",3/5/2004,3.240088E-03
"ES_0011N",3/8/2004,-1.251002E-02
"ES_0011N",3/9/2004,-4.139978E-03
"ES_0011N",3/10/2004,-4.545044E-03
"ES_0011N",3/11/2004,0
"ES_0011N",3/12/2004,0
"ES_0011N",3/15/2004,0
"ES_0011N",3/16/2004,0
"ES_0011N",3/17/2004,0
"ES_0011N",3/18/2004,0
"ES_0011N",3/19/2004,0
"ES_0011N",3/22/2004,0
"ES_0011N",3/23/2004,0
"ES_0011N",3/24/2004,0
"ES_0011N",3/25/2004,0
"ES_0011N",3/26/2004,0
"ES_0011N",3/29/2004,0
"ES_0011N",3/30/2004,0
"ES_0011N",3/31/2004,-1.279981E-03
"ES_0011N",4/1/2004,6.959961E-03
"ES_0011N",4/2/2004,0.0068
"ES_0011N",4/5/2004,4.87998E-03
"ES_0011N",4/6/2004,-2.719922E-03
"ES_0011N",4/7/2004,-0.002
"ES_0011N",4/8/2004,-2.160059E-03
"ES_0011N",4/12/2004,3.52002E-03
"ES_0011N",4/13/2004,-1.264004E-02
"ES_0011N",4/14/2004,0.0012
"ES_0011N",4/15/2004,-3.759961E-03
"ES_0011N",4/16/2004,7.27998E-03
"ES_0011N",4/19/2004,-3.200195E-04
"ES_0011N",4/20/2004,-1.535996E-02
"ES_0011N",4/21/2004,6.47998E-03
"ES_0011N",4/22/2004,1.136006E-02
"ES_0011N",4/23/2004,2.159961E-03
"ES_0011N",4/26/2004,-1.279981E-03
"ES_0011N",4/27/2004,0
"ES_0011N",4/28/2004,-0.0116
"ES_0011N",4/29/2004,-8.12002E-03
"ES_0011N",4/30/2004,0
"ES_0011N",5/3/2004,0
"ES_0011N",5/4/2004,0
"ES_0011N",5/5/2004,0
"ES_0011N",5/6/2004,0
"ES_0011N",5/7/2004,0
"ES_0011N",5/10/2004,0
"ES_0011N",5/11/2004,0
"ES_0011N",5/12/2004,0
"ES_0011N",5/13/2004,0
"ES_0011N",5/14/2004,0
"ES_0011N",5/17/2004,0
"ES_0011N",5/18/2004,0
"ES_0011N",5/19/2004,0
"ES_0011N",5/20/2004,0
"ES_0011N",5/21/2004,0
"ES_0011N",5/24/2004,0
"ES_0011N",5/25/2004,0
"ES_0011N",5/26/2004,0.0028
"ES_0011N",5/27/2004,5.359961E-03
"ES_0011N",5/28/2004,-1.919922E-03
"ES_0011N",6/1/2004,3.199219E-04
"ES_0011N",6/2/2004,3.280078E-03
"ES_0011N",6/3/2004,-0.0084
"ES_0011N",6/4/2004,6.719922E-03
"ES_0011N",6/7/2004,1.376006E-02
"ES_0011N",6/8/2004,1.439941E-03
"ES_0011N",6/9/2004,-8.479981E-03
"ES_0011N",6/10/2004,4.07998E-03
"ES_0011N",6/14/2004,-8.559961E-03
"ES_0011N",6/15/2004,6.559961E-03
"ES_0011N",6/16/2004,-5.59961E-04
"ES_0011N",6/17/2004,-1.12002E-03
"ES_0011N",6/18/2004,1.92002E-03
"ES_0011N",6/21/2004,-3.840039E-03
"ES_0011N",6/22/2004,4.560058E-03
"ES_0011N",6/23/2004,7.359961E-03
"ES_0011N",6/24/2004,-2.239941E-03
"ES_0011N",6/25/2004,-4.880078E-03
"ES_0011N",6/28/2004,-2.719922E-03
"ES_0011N",6/29/2004,0.0032
"ES_0011N",6/30/2004,3.679981E-03
"ES_0011N",7/1/2004,-1.136006E-02
"ES_0011N",7/2/2004,-3.199219E-04
"ES_0011N",7/6/2004,-3.240039E-03
"ES_0011N",7/7/2004,0
"ES_0011N",7/8/2004,0
"ES_0011N",7/9/2004,0
"ES_0011N",7/12/2004,0
"ES_0011N",7/13/2004,0
"ES_0011N",7/14/2004,0
"ES_0011N",7/15/2004,0
"ES_0011N",7/16/2004,0
"ES_0011N",7/19/2004,0
"ES_0011N",7/20/2004,0
"ES_0011N",7/21/2004,0
"ES_0011N",7/22/2004,0
"ES_0011N",7/23/2004,0
"ES_0011N",7/26/2004,0
"ES_0011N",7/27/2004,0
"ES_0011N",7/28/2004,0
"ES_0011N",7/29/2004,0
"ES_0011N",7/30/2004,0
"ES_0011N",8/2/2004,0
"ES_0011N",8/3/2004,-8.004956E-03
"ES_0011N",8/4/2004,-3.60022E-04
"ES_0011N",8/5/2004,-1.656002E-02
"ES_0011N",8/6/2004,-0.00135
"ES_0011N",8/9/2004,0
"ES_0011N",8/10/2004,0
"ES_0011N",8/11/2004,0
"ES_0011N",8/12/2004,0
"ES_0011N",8/13/2004,0
"ES_0011N",8/16/2004,0
"ES_0011N",8/17/2004,0
"ES_0011N",8/18/2004,0.00995
"ES_0011N",8/19/2004,-2.879956E-03
"ES_0011N",8/20/2004,6.659912E-03
"ES_0011N",8/23/2004,-0.00225
"ES_0011N",8/24/2004,1.080066E-03
"ES_0011N",8/25/2004,5.760022E-03
"ES_0011N",8/26/2004,5.39978E-04
"ES_0011N",8/27/2004,3.419934E-03
"ES_0011N",8/30/2004,-8.279956E-03
"ES_0011N",8/31/2004,4.589978E-03
"ES_0011N",9/1/2004,2.610022E-03
"ES_0011N",9/2/2004,0.0117
"ES_0011N",9/3/2004,-4.589978E-03
"ES_0011N",9/7/2004,7.110022E-03
"ES_0011N",9/8/2004,-0.00315
"ES_0011N",9/9/2004,-1.080066E-03
"ES_0011N",9/10/2004,5.220044E-03
"ES_0011N",9/13/2004,3.960022E-03
"ES_0011N",9/14/2004,1.529956E-03
"ES_0011N",9/15/2004,-8.279956E-03
"ES_0011N",9/16/2004,3.419934E-03
"ES_0011N",9/17/2004,3.960022E-03
"ES_0011N",9/20/2004,-6.029956E-03
"ES_0011N",9/21/2004,0.0045
"ES_0011N",9/22/2004,-1.296002E-02
"ES_0011N",9/23/2004,-5.130066E-03
"ES_0011N",9/24/2004,3.870044E-03
"ES_0011N",9/27/2004,-0.00405
"ES_0011N",9/28/2004,0
"ES_0011N",9/29/2004,0
"ES_0011N",9/30/2004,0
"ES_0011N",10/1/2004,0
"ES_0011N",10/4/2004,0
"ES_0011N",10/5/2004,5.200196E-04
"ES_0011N",10/6/2004,5.120019E-03
"ES_0011N",10/7/2004,-9.120019E-03
"ES_0011N",10/8/2004,-7.440039E-03
"ES_0011N",10/11/2004,3.12002E-03
"ES_0011N",10/12/2004,-2.87998E-03
"ES_0011N",10/13/2004,-8.160058E-03
"ES_0011N",10/14/2004,-7.27998E-03
"ES_0011N",10/15/2004,4.160059E-03
"ES_0011N",10/18/2004,3.839941E-03
"ES_0011N",10/19/2004,-7.67998E-03
"ES_0011N",10/20/2004,-0.0012
"ES_0011N",10/21/2004,0
"ES_0011N",10/22/2004,0
"ES_0011N",10/25/2004,0
"ES_0011N",10/26/2004,0
"ES_0011N",10/27/2004,0
"ES_0011N",10/28/2004,0
"ES_0011N",10/29/2004,1.640039E-03
"ES_0011N",11/1/2004,0.0004
"ES_0011N",11/2/2004,-1.600586E-04
"ES_0011N",11/3/2004,0.0116
"ES_0011N",11/4/2004,1.232002E-02
"ES_0011N",11/5/2004,5.759961E-03
"ES_0011N",11/8/2004,-9.599609E-04
"ES_0011N",11/9/2004,-1.840039E-03
"ES_0011N",11/10/2004,4.800781E-04
"ES_0011N",11/11/2004,7.119922E-03
"ES_0011N",11/12/2004,0.0072
"ES_0011N",11/15/2004,2.560059E-03
