Ticker Symbol,Date,"Divide(Momentum(Avg2(SystemEquity(R%_3),SystemEquity(Long Term)),1),10000)"
GC20011N,10/3/2017,0.0000
GC20011N,10/4/2017,0.0000
GC20011N,10/5/2017,0.0000
GC20011N,10/6/2017,0.0000
GC20011N,10/9/2017,0.0000
GC20011N,10/10/2017,0.0045
GC20011N,10/11/2017,-0.0034
GC20011N,10/12/2017,0.0053
GC20011N,10/13/2017,0.0057
GC20011N,10/16/2017,-0.0011
GC20011N,10/17/2017,-0.0118
GC20011N,10/18/2017,-0.0022
GC20011N,10/19/2017,0.0049
GC20011N,10/20/2017,-0.0067
GC20011N,10/23/2017,0.0003
GC20011N,10/24/2017,-0.0018
GC20011N,10/25/2017,-0.0020
GC20011N,10/26/2017,-0.0026
GC20011N,10/27/2017,0.0000
GC20011N,10/30/2017,0.0000
GC20011N,10/31/2017,0.0000
GC20011N,11/1/2017,0.0017
GC20011N,11/2/2017,0.0003
GC20011N,11/3/2017,-0.0031
GC20011N,11/6/2017,0.0043
GC20011N,11/7/2017,-0.0020
GC20011N,11/8/2017,0.0028
GC20011N,11/9/2017,0.0013
GC20011N,11/10/2017,-0.0090
GC20011N,11/13/2017,0.0033
GC20011N,11/14/2017,0.0028
GC20011N,11/15/2017,-0.0036
GC20011N,11/16/2017,0.0004
GC20011N,11/17/2017,0.0128
GC20011N,11/20/2017,-0.0148
GC20011N,11/21/2017,0.0045
GC20011N,11/22/2017,0.0074
GC20011N,11/24/2017,-0.0034
GC20011N,11/27/2017,0.0050
GC20011N,11/28/2017,0.0004
GC20011N,11/29/2017,-0.0090
GC20011N,11/30/2017,-0.0062
GC20011N,12/1/2017,0.0064
GC20011N,12/4/2017,-0.0032
GC20011N,12/5/2017,-0.0090
GC20011N,12/6/2017,0.0008
GC20011N,12/7/2017,-0.0024
GC20011N,12/8/2017,0.0000
GC20011N,12/11/2017,0.0000
GC20011N,12/12/2017,0.0000
GC20011N,12/13/2017,0.0000
GC20011N,12/14/2017,0.0000
GC20011N,12/15/2017,0.0005
GC20011N,12/18/2017,0.0028
GC20011N,12/19/2017,-0.0005
GC20011N,12/20/2017,0.0019
GC20011N,12/21/2017,0.0008
GC20011N,12/22/2017,0.0057
GC20011N,12/26/2017,0.0061
GC20011N,12/27/2017,0.0027
GC20011N,12/28/2017,0.0041
GC20011N,12/29/2017,0.0085
GC20011N,1/2/2018,0.0048
GC20011N,1/3/2018,0.0017
GC20011N,1/4/2018,0.0022
GC20011N,1/5/2018,0.0005
GC20011N,1/8/2018,-0.0013
GC20011N,1/9/2018,-0.0047
GC20011N,1/10/2018,0.0039
GC20011N,1/11/2018,0.0022
GC20011N,1/12/2018,0.0087
GC20011N,1/16/2018,0.0015
GC20011N,1/17/2018,0.0015
GC20011N,1/18/2018,-0.0084
GC20011N,1/19/2018,0.0041
GC20011N,1/22/2018,-0.0008
GC20011N,1/23/2018,0.0034
GC20011N,1/24/2018,0.0137
GC20011N,1/25/2018,0.0046
GC20011N,1/26/2018,-0.0076
GC20011N,1/29/2018,-0.0083
GC20011N,1/30/2018,-0.0034
GC20011N,1/31/2018,0.0025
GC20011N,2/1/2018,0.0062
GC20011N,2/2/2018,-0.0074
GC20011N,2/5/2018,-0.0006
GC20011N,2/6/2018,-0.0066
GC20011N,2/7/2018,0.0000
GC20011N,2/8/2018,0.0000
GC20011N,2/9/2018,0.0000
GC20011N,2/12/2018,0.0000
GC20011N,2/13/2018,0.0000
GC20011N,2/14/2018,0.0000
GC20011N,2/15/2018,0.0000
GC20011N,2/16/2018,-0.0003
GC20011N,2/20/2018,-0.0088
GC20011N,2/21/2018,-0.0017
GC20011N,2/22/2018,0.0000
GC20011N,2/23/2018,0.0000
GC20011N,2/26/2018,0.0000
GC20011N,2/27/2018,0.0000
GC20011N,2/28/2018,0.0000
GC20011N,3/1/2018,0.0000
GC20011N,3/2/2018,-0.0021
GC20011N,3/5/2018,0.0012
GC20011N,3/6/2018,-0.0054
GC20011N,3/7/2018,0.0027
GC20011N,3/8/2018,0.0003
GC20011N,3/9/2018,0.0000
GC20011N,3/12/2018,0.0000
GC20011N,3/13/2018,0.0000
GC20011N,3/14/2018,0.0000
GC20011N,3/15/2018,0.0000
GC20011N,3/16/2018,0.0000
GC20011N,3/19/2018,0.0000
GC20011N,3/20/2018,0.0000
GC20011N,3/21/2018,0.0000
GC20011N,3/22/2018,0.0000
GC20011N,3/23/2018,0.0018
GC20011N,3/26/2018,0.0018
GC20011N,3/27/2018,-0.0046
GC20011N,3/28/2018,-0.0062
GC20011N,3/29/2018,-0.0005
GC20011N,4/2/2018,0.0084
GC20011N,4/3/2018,-0.0034
GC20011N,4/4/2018,0.0010
GC20011N,4/5/2018,-0.0041
GC20011N,4/6/2018,0.0027
GC20011N,4/9/2018,0.0014
GC20011N,4/10/2018,-0.0003
GC20011N,4/11/2018,0.0000
GC20011N,4/12/2018,0.0000
GC20011N,4/13/2018,0.0000
GC20011N,4/16/2018,0.0000
GC20011N,4/17/2018,0.0000
GC20011N,4/18/2018,0.0000
GC20011N,4/19/2018,0.0000
GC20011N,4/20/2018,0.0000
GC20011N,4/23/2018,0.0026
GC20011N,4/24/2018,-0.0032
GC20011N,4/25/2018,0.0036
GC20011N,4/26/2018,0.0017
GC20011N,4/27/2018,-0.0019
GC20011N,4/30/2018,0.0015
GC20011N,5/1/2018,0.0043
GC20011N,5/2/2018,0.0004
GC20011N,5/3/2018,-0.0025
GC20011N,5/4/2018,-0.0007
GC20011N,5/7/2018,0.0002
GC20011N,5/8/2018,-0.0002
GC20011N,5/9/2018,0.0000
GC20011N,5/10/2018,0.0000
GC20011N,5/11/2018,0.0000
GC20011N,5/14/2018,0.0000
GC20011N,5/15/2018,0.0025
GC20011N,5/16/2018,-0.0004
GC20011N,5/17/2018,0.0007
GC20011N,5/18/2018,-0.0007
GC20011N,5/21/2018,0.0001
GC20011N,5/22/2018,-0.0004
GC20011N,5/23/2018,0.0008
GC20011N,5/24/2018,-0.0052
GC20011N,5/25/2018,0.0002
GC20011N,5/29/2018,0.0017
GC20011N,5/30/2018,-0.0009
GC20011N,5/31/2018,0.0005
GC20011N,6/1/2018,0.0003
GC20011N,6/4/2018,0.0007
GC20011N,6/5/2018,-0.0017
GC20011N,6/6/2018,0.0003
GC20011N,6/7/2018,-0.0006
GC20011N,6/8/2018,0.0001
GC20011N,6/11/2018,-0.0002
GC20011N,6/12/2018,0.0013
GC20011N,6/13/2018,-0.0007
GC20011N,6/14/2018,-0.0025
GC20011N,6/15/2018,0.0104
GC20011N,6/18/2018,-0.0006
GC20011N,6/19/2018,0.0005
GC20011N,6/20/2018,0.0014
GC20011N,6/21/2018,0.0014
GC20011N,6/22/2018,-0.0001
GC20011N,6/25/2018,0.0006
GC20011N,6/26/2018,0.0032
GC20011N,6/27/2018,0.0013
GC20011N,6/28/2018,0.0018
GC20011N,6/29/2018,-0.0012
GC20011N,7/2/2018,0.0045
GC20011N,7/3/2018,-0.0041
GC20011N,7/5/2018,-0.0019
GC20011N,7/6/2018,0.0011
GC20011N,7/9/2018,-0.0013
GC20011N,7/10/2018,0.0015
GC20011N,7/11/2018,0.0039
GC20011N,7/12/2018,-0.0008
GC20011N,7/13/2018,0.0019
GC20011N,7/16/2018,0.0005
GC20011N,7/17/2018,0.0043
GC20011N,7/18/2018,-0.0002
GC20011N,7/19/2018,0.0014
GC20011N,7/20/2018,-0.0025
GC20011N,7/23/2018,0.0019
GC20011N,7/24/2018,0.0000
GC20011N,7/25/2018,-0.0022
GC20011N,7/26/2018,0.0021
GC20011N,7/27/2018,0.0009
GC20011N,7/30/2018,0.0006
GC20011N,7/31/2018,-0.0008
GC20011N,8/1/2018,0.0005
GC20011N,8/2/2018,0.0026
GC20011N,8/3/2018,-0.0011
GC20011N,8/6/2018,0.0019
GC20011N,8/7/2018,-0.0002
GC20011N,8/8/2018,-0.0010
GC20011N,8/9/2018,0.0004
GC20011N,8/10/2018,0.0003
GC20011N,8/13/2018,0.0070
GC20011N,8/14/2018,-0.0007
GC20011N,8/15/2018,0.0055
GC20011N,8/16/2018,0.0003
GC20011N,8/17/2018,-0.0001
GC20011N,8/20/2018,-0.0036
GC20011N,8/21/2018,-0.0023
GC20011N,8/22/2018,0.0000
GC20011N,8/23/2018,0.0000
GC20011N,8/24/2018,0.0000
GC20011N,8/27/2018,0.0000
GC20011N,8/28/2018,0.0000
GC20011N,8/29/2018,0.0000
GC20011N,8/30/2018,0.0000
GC20011N,8/31/2018,0.0000
GC20011N,9/4/2018,0.0000
GC20011N,9/5/2018,0.0000
GC20011N,9/6/2018,0.0000
GC20011N,9/7/2018,0.0000
GC20011N,9/10/2018,0.0000
GC20011N,9/11/2018,0.0000
GC20011N,9/12/2018,-0.0033
GC20011N,9/13/2018,0.0011
GC20011N,9/14/2018,0.0026
GC20011N,9/17/2018,-0.0020
GC20011N,9/18/2018,0.0011
GC20011N,9/19/2018,-0.0022
GC20011N,9/20/2018,-0.0011
GC20011N,9/21/2018,0.0040
GC20011N,9/24/2018,-0.0012
GC20011N,9/25/2018,0.0000
GC20011N,9/26/2018,0.0021
GC20011N,9/27/2018,0.0048
GC20011N,9/28/2018,-0.0037
GC20011N,10/1/2018,-0.0001
GC20011N,10/2/2018,-0.0061
GC20011N,10/3/2018,0.0016
GC20011N,10/4/2018,0.0005
GC20011N,10/5/2018,-0.0016
GC20011N,10/8/2018,0.0068
GC20011N,10/9/2018,-0.0012
GC20011N,10/10/2018,-0.0008
GC20011N,10/11/2018,-0.0084
GC20011N,10/12/2018,0.0000
GC20011N,10/15/2018,0.0000
GC20011N,10/16/2018,0.0000
GC20011N,10/17/2018,0.0000
GC20011N,10/18/2018,0.0000
GC20011N,10/19/2018,0.0000
GC20011N,10/22/2018,0.0000
GC20011N,10/23/2018,0.0000
GC20011N,10/24/2018,0.0000
GC20011N,10/25/2018,0.0000
GC20011N,10/26/2018,0.0000
GC20011N,10/29/2018,0.0033
GC20011N,10/30/2018,0.0009
GC20011N,10/31/2018,0.0041
GC20011N,11/1/2018,-0.0094
GC20011N,11/2/2018,0.0021
GC20011N,11/5/2018,0.0004
GC20011N,11/6/2018,0.0024
GC20011N,11/7/2018,-0.0010
GC20011N,11/8/2018,0.0014
GC20011N,11/9/2018,0.0066
GC20011N,11/12/2018,0.0020
GC20011N,11/13/2018,0.0008
GC20011N,11/14/2018,-0.0035
GC20011N,11/15/2018,-0.0020
GC20011N,11/16/2018,-0.0032
GC20011N,11/19/2018,-0.0009
GC20011N,11/20/2018,0.0016
GC20011N,11/21/2018,-0.0027
GC20011N,11/23/2018,0.0019
GC20011N,11/26/2018,0.0003
GC20011N,11/27/2018,0.0036
GC20011N,11/28/2018,-0.0080
GC20011N,11/29/2018,-0.0002
GC20011N,11/30/2018,0.0016
GC20011N,12/3/2018,-0.0045
GC20011N,12/4/2018,0.0000
GC20011N,12/5/2018,0.0000
GC20011N,12/6/2018,0.0000
GC20011N,12/7/2018,0.0000
GC20011N,12/10/2018,0.0000
GC20011N,12/11/2018,0.0000
GC20011N,12/12/2018,0.0000
GC20011N,12/13/2018,0.0000
GC20011N,12/14/2018,0.0000
GC20011N,12/17/2018,0.0000
GC20011N,12/18/2018,0.0000
GC20011N,12/19/2018,0.0000
GC20011N,12/20/2018,-0.0075
GC20011N,12/21/2018,0.0034
GC20011N,12/24/2018,-0.0048
GC20011N,12/26/2018,-0.0004
GC20011N,12/27/2018,-0.0028
GC20011N,12/28/2018,-0.0005
GC20011N,12/31/2018,0.0000
GC20011N,1/2/2019,0.0000
GC20011N,1/3/2019,0.0000
GC20011N,1/4/2019,0.0000
GC20011N,1/7/2019,0.0000
GC20011N,1/8/2019,0.0000
GC20011N,1/9/2019,0.0000
GC20011N,1/10/2019,0.0000
GC20011N,1/11/2019,-0.0009
GC20011N,1/14/2019,-0.0006
GC20011N,1/15/2019,0.0010
GC20011N,1/16/2019,-0.0019
GC20011N,1/17/2019,0.0005
GC20011N,1/18/2019,0.0034
GC20011N,1/22/2019,-0.0003
GC20011N,1/23/2019,-0.0002
GC20011N,1/24/2019,0.0015
GC20011N,1/25/2019,-0.0064
GC20011N,1/28/2019,-0.0018
GC20011N,1/29/2019,-0.0020
GC20011N,1/30/2019,-0.0016
GC20011N,1/31/2019,0.0034
GC20011N,2/1/2019,0.0008
GC20011N,2/4/2019,-0.0010
GC20011N,2/5/2019,0.0000
GC20011N,2/6/2019,-0.0017
GC20011N,2/7/2019,-0.0001
GC20011N,2/8/2019,0.0015
GC20011N,2/11/2019,-0.0023
GC20011N,2/12/2019,0.0007
GC20011N,2/13/2019,0.0004
GC20011N,2/14/2019,-0.0004
GC20011N,2/15/2019,0.0050
GC20011N,2/19/2019,0.0159
GC20011N,2/20/2019,0.0022
GC20011N,2/21/2019,-0.0141
GC20011N,2/22/2019,0.0035
GC20011N,2/25/2019,-0.0023
GC20011N,2/26/2019,-0.0007
GC20011N,2/27/2019,-0.0051
GC20011N,2/28/2019,-0.0036
GC20011N,3/1/2019,-0.0029
GC20011N,3/4/2019,0.0000
GC20011N,3/5/2019,0.0000
GC20011N,3/6/2019,0.0000
GC20011N,3/7/2019,0.0000
GC20011N,3/8/2019,0.0000
GC20011N,3/11/2019,0.0000
GC20011N,3/12/2019,0.0000
GC20011N,3/13/2019,0.0024
GC20011N,3/14/2019,-0.0050
GC20011N,3/15/2019,0.0027
GC20011N,3/18/2019,-0.0005
GC20011N,3/19/2019,0.0018
GC20011N,3/20/2019,-0.0017
GC20011N,3/21/2019,-0.0001
GC20011N,3/22/2019,0.0035
GC20011N,3/25/2019,0.0072
GC20011N,3/26/2019,-0.0053
GC20011N,3/27/2019,-0.0032
GC20011N,3/28/2019,-0.0152
GC20011N,3/29/2019,-0.0009
GC20011N,4/1/2019,0.0000
GC20011N,4/2/2019,0.0000
GC20011N,4/3/2019,0.0000
GC20011N,4/4/2019,0.0000
GC20011N,4/5/2019,0.0000
GC20011N,4/8/2019,0.0019
GC20011N,4/9/2019,0.0022
GC20011N,4/10/2019,0.0020
GC20011N,4/11/2019,-0.0072
GC20011N,4/12/2019,0.0003
GC20011N,4/15/2019,-0.0027
GC20011N,4/16/2019,-0.0095
GC20011N,4/17/2019,-0.0001
GC20011N,4/18/2019,-0.0003
GC20011N,4/22/2019,0.0006
GC20011N,4/23/2019,-0.0015
GC20011N,4/24/2019,0.0022
GC20011N,4/25/2019,0.0001
GC20011N,4/26/2019,0.0064
GC20011N,4/29/2019,-0.0051
GC20011N,4/30/2019,0.0029
GC20011N,5/1/2019,-0.0011
GC20011N,5/2/2019,-0.0085
GC20011N,5/3/2019,0.0065
GC20011N,5/6/2019,0.0018
GC20011N,5/7/2019,0.0013
GC20011N,5/8/2019,-0.0029
GC20011N,5/9/2019,0.0027
GC20011N,5/10/2019,0.0015
GC20011N,5/13/2019,0.0101
GC20011N,5/14/2019,-0.0039
GC20011N,5/15/2019,0.0011
GC20011N,5/16/2019,-0.0081
GC20011N,5/17/2019,-0.0074
GC20011N,5/20/2019,0.0011
GC20011N,5/21/2019,-0.0029
GC20011N,5/22/2019,0.0007
GC20011N,5/23/2019,0.0078
GC20011N,5/24/2019,-0.0013
GC20011N,5/28/2019,-0.0046
GC20011N,5/29/2019,0.0027
GC20011N,5/30/2019,0.0043
GC20011N,5/31/2019,0.0131
GC20011N,6/3/2019,0.0155
GC20011N,6/4/2019,0.0006
GC20011N,6/5/2019,0.0034
GC20011N,6/6/2019,0.0064
GC20011N,6/7/2019,0.0024
GC20011N,6/10/2019,-0.0118
GC20011N,6/11/2019,0.0013
GC20011N,6/12/2019,0.0039
GC20011N,6/13/2019,0.0048
GC20011N,6/14/2019,0.0006
GC20011N,6/17/2019,-0.0011
GC20011N,6/18/2019,0.0055
GC20011N,6/19/2019,-0.0013
GC20011N,6/20/2019,0.0337
GC20011N,6/21/2019,0.0022
GC20011N,6/24/2019,0.0127
GC20011N,6/25/2019,0.0004
GC20011N,6/26/2019,-0.0023
GC20011N,6/27/2019,-0.0090
GC20011N,6/28/2019,0.0000
GC20011N,7/1/2019,0.0000
GC20011N,7/2/2019,0.0000
GC20011N,7/3/2019,0.0000
GC20011N,7/5/2019,0.0000
GC20011N,7/8/2019,0.0000
GC20011N,7/9/2019,0.0000
GC20011N,7/10/2019,0.0000
GC20011N,7/11/2019,0.0000
GC20011N,7/12/2019,0.0000
GC20011N,7/15/2019,0.0000
GC20011N,7/16/2019,0.0000
GC20011N,7/17/2019,0.0000
GC20011N,7/18/2019,0.0000
GC20011N,7/19/2019,0.0000
GC20011N,7/22/2019,0.0000
GC20011N,7/23/2019,0.0000
GC20011N,7/24/2019,0.0000
GC20011N,7/25/2019,0.0000
GC20011N,7/26/2019,0.0000
GC20011N,7/29/2019,0.0003
GC20011N,7/30/2019,0.0033
GC20011N,7/31/2019,-0.0013
GC20011N,8/1/2019,0.0001
GC20011N,8/2/2019,0.0088
GC20011N,8/5/2019,0.0067
GC20011N,8/6/2019,0.0027
GC20011N,8/7/2019,0.0122
GC20011N,8/8/2019,-0.0035
GC20011N,8/9/2019,-0.0004
GC20011N,8/12/2019,0.0031
GC20011N,8/13/2019,-0.0011
GC20011N,8/14/2019,0.0048
GC20011N,8/15/2019,0.0012
GC20011N,8/16/2019,-0.0027
GC20011N,8/19/2019,-0.0042
GC20011N,8/20/2019,0.0015
GC20011N,8/21/2019,0.0000
GC20011N,8/22/2019,-0.0047
GC20011N,8/23/2019,0.0000
GC20011N,8/26/2019,0.0000
GC20011N,8/27/2019,0.0000
GC20011N,8/28/2019,0.0000
GC20011N,8/29/2019,0.0000
GC20011N,8/30/2019,0.0000
GC20011N,9/3/2019,0.0000
GC20011N,9/4/2019,0.0000
GC20011N,9/5/2019,0.0000
GC20011N,9/6/2019,0.0000
GC20011N,9/9/2019,0.0000
GC20011N,9/10/2019,0.0000
GC20011N,9/11/2019,0.0000
GC20011N,9/12/2019,0.0000
GC20011N,9/13/2019,0.0000
GC20011N,9/16/2019,0.0000
GC20011N,9/17/2019,0.0000
GC20011N,9/18/2019,0.0000
GC20011N,9/19/2019,0.0000
GC20011N,9/20/2019,0.0000
GC20011N,9/23/2019,0.0000
GC20011N,9/24/2019,0.0000
GC20011N,9/25/2019,-0.0079
GC20011N,9/26/2019,0.0008
GC20011N,9/27/2019,-0.0045
GC20011N,9/30/2019,-0.0093
GC20011N,10/1/2019,0.0070
GC20011N,10/2/2019,0.0057
GC20011N,10/3/2019,0.0018
GC20011N,10/4/2019,-0.0001
GC20011N,10/7/2019,-0.0051
GC20011N,10/8/2019,-0.0003
GC20011N,10/9/2019,0.0053
GC20011N,10/10/2019,-0.0071
GC20011N,10/11/2019,-0.0107
GC20011N,10/14/2019,0.0000
GC20011N,10/15/2019,0.0000
GC20011N,10/16/2019,0.0000
GC20011N,10/17/2019,0.0000
GC20011N,10/18/2019,0.0000
GC20011N,10/21/2019,0.0000
GC20011N,10/22/2019,0.0000
GC20011N,10/23/2019,0.0024
GC20011N,10/24/2019,0.0054
GC20011N,10/25/2019,0.0004
GC20011N,10/28/2019,-0.0057
GC20011N,10/29/2019,-0.0031
GC20011N,10/30/2019,0.0036
GC20011N,10/31/2019,0.0109
GC20011N,11/1/2019,-0.0020
GC20011N,11/4/2019,-0.0002
GC20011N,11/5/2019,-0.0164
GC20011N,11/6/2019,0.0056
GC20011N,11/7/2019,-0.0089
GC20011N,11/8/2019,0.0000
GC20011N,11/11/2019,0.0000
GC20011N,11/12/2019,0.0000
GC20011N,11/13/2019,0.0000
GC20011N,11/14/2019,0.0000
GC20011N,11/15/2019,0.0000
GC20011N,11/18/2019,0.0010
GC20011N,11/19/2019,0.0007
GC20011N,11/20/2019,0.0000
GC20011N,11/21/2019,-0.0068
GC20011N,11/22/2019,0.0000
GC20011N,11/25/2019,-0.0040
GC20011N,11/26/2019,0.0020
GC20011N,11/27/2019,-0.0041
GC20011N,11/29/2019,0.0073
GC20011N,12/2/2019,0.0022
GC20011N,12/3/2019,0.0091
GC20011N,12/4/2019,-0.0025
GC20011N,12/5/2019,0.0017
GC20011N,12/6/2019,-0.0108
GC20011N,12/9/2019,-0.0001
GC20011N,12/10/2019,0.0019
GC20011N,12/11/2019,0.0041
GC20011N,12/12/2019,-0.0016
GC20011N,12/13/2019,0.0053
GC20011N,12/16/2019,-0.0004
GC20011N,12/17/2019,0.0001
GC20011N,12/18/2019,-0.0011
GC20011N,12/19/2019,0.0034
GC20011N,12/20/2019,-0.0021
GC20011N,12/23/2019,0.0047
GC20011N,12/24/2019,0.0097
GC20011N,12/26/2019,0.0058
GC20011N,12/27/2019,0.0022
GC20011N,12/30/2019,0.0003
GC20011N,12/31/2019,0.0027
GC20011N,1/2/2020,0.0030
GC20011N,1/3/2020,0.0146
GC20011N,1/6/2020,0.0098
GC20011N,1/7/2020,0.0033
GC20011N,1/8/2020,-0.0085
GC20011N,1/9/2020,-0.0015
GC20011N,1/10/2020,0.0000
GC20011N,1/13/2020,0.0000
GC20011N,1/14/2020,0.0000
GC20011N,1/15/2020,0.0000
GC20011N,1/16/2020,0.0000
GC20011N,1/17/2020,0.0000
GC20011N,1/21/2020,0.0000
GC20011N,1/22/2020,0.0000
GC20011N,1/23/2020,0.0000
GC20011N,1/24/2020,0.0000
GC20011N,1/27/2020,0.0000
GC20011N,1/28/2020,0.0000
GC20011N,1/29/2020,0.0000
GC20011N,1/30/2020,0.0000
GC20011N,1/31/2020,0.0000
GC20011N,2/3/2020,0.0000
GC20011N,2/4/2020,0.0000
GC20011N,2/5/2020,0.0000
GC20011N,2/6/2020,0.0000
GC20011N,2/7/2020,0.0000
GC20011N,2/10/2020,0.0009
GC20011N,2/11/2020,-0.0028
GC20011N,2/12/2020,0.0004
GC20011N,2/13/2020,0.0043
GC20011N,2/14/2020,0.0046
GC20011N,2/18/2020,0.0103
GC20011N,2/19/2020,0.0049
GC20011N,2/20/2020,0.0052
GC20011N,2/21/2020,0.0170
GC20011N,2/24/2020,0.0167
GC20011N,2/25/2020,-0.0194
GC20011N,2/26/2020,0.0000
GC20011N,2/27/2020,0.0000
GC20011N,2/28/2020,0.0000
GC20011N,3/2/2020,0.0000
GC20011N,3/3/2020,0.0000
GC20011N,3/4/2020,0.0000
GC20011N,3/5/2020,0.0000
GC20011N,3/6/2020,-0.0004
GC20011N,3/9/2020,-0.0036
GC20011N,3/10/2020,-0.0096
GC20011N,3/11/2020,0.0000
GC20011N,3/12/2020,0.0000
GC20011N,3/13/2020,0.0000
GC20011N,3/16/2020,0.0000
GC20011N,3/17/2020,0.0000
GC20011N,3/18/2020,0.0000
GC20011N,3/19/2020,0.0000
GC20011N,3/20/2020,0.0000
GC20011N,3/23/2020,0.0000
GC20011N,3/24/2020,0.0000
GC20011N,3/25/2020,-0.0048
GC20011N,3/26/2020,0.0024
GC20011N,3/27/2020,-0.0078
GC20011N,3/30/2020,0.0000
GC20011N,3/31/2020,0.0000
GC20011N,4/1/2020,0.0000
GC20011N,4/2/2020,0.0000
GC20011N,4/3/2020,0.0000
GC20011N,4/6/2020,0.0000
GC20011N,4/7/2020,0.0000
GC20011N,4/8/2020,0.0000
GC20011N,4/9/2020,0.0000
GC20011N,4/13/2020,0.0000
GC20011N,4/14/2020,0.0000
GC20011N,4/15/2020,0.0000
GC20011N,4/16/2020,0.0000
GC20011N,4/17/2020,0.0000
GC20011N,4/20/2020,0.0000
GC20011N,4/21/2020,0.0000
GC20011N,4/22/2020,0.0000
GC20011N,4/23/2020,0.0000
GC20011N,4/24/2020,-0.0046
GC20011N,4/27/2020,-0.0030
GC20011N,4/28/2020,-0.0022
GC20011N,4/29/2020,0.0000
GC20011N,4/30/2020,0.0000
GC20011N,5/1/2020,0.0000
GC20011N,5/4/2020,0.0000
GC20011N,5/5/2020,0.0000
GC20011N,5/6/2020,0.0000
GC20011N,5/7/2020,0.0000
GC20011N,5/8/2020,0.0000
GC20011N,5/11/2020,0.0000
GC20011N,5/12/2020,0.0000
GC20011N,5/13/2020,0.0027
GC20011N,5/14/2020,0.0061
GC20011N,5/15/2020,0.0081
GC20011N,5/18/2020,-0.0110
GC20011N,5/19/2020,0.0056
GC20011N,5/20/2020,0.0033
GC20011N,5/21/2020,-0.0130
GC20011N,5/22/2020,0.0000
GC20011N,5/26/2020,0.0000
GC20011N,5/27/2020,0.0000
GC20011N,5/28/2020,0.0000
GC20011N,5/29/2020,0.0000
GC20011N,6/1/2020,0.0000
GC20011N,6/2/2020,-0.0043
GC20011N,6/3/2020,-0.0129
GC20011N,6/4/2020,0.0057
GC20011N,6/5/2020,-0.0094
GC20011N,6/8/2020,0.0000
GC20011N,6/9/2020,0.0000
GC20011N,6/10/2020,0.0000
GC20011N,6/11/2020,0.0000
GC20011N,6/12/2020,0.0007
GC20011N,6/15/2020,-0.0025
GC20011N,6/16/2020,0.0023
GC20011N,6/17/2020,-0.0004
GC20011N,6/18/2020,-0.0023
GC20011N,6/19/2020,0.0110
GC20011N,6/22/2020,0.0067
GC20011N,6/23/2020,0.0078
GC20011N,6/24/2020,-0.0035
GC20011N,6/25/2020,-0.0023
GC20011N,6/26/2020,0.0049
GC20011N,6/29/2020,0.0005
GC20011N,6/30/2020,0.0097
GC20011N,7/1/2020,-0.0103
GC20011N,7/2/2020,0.0051
GC20011N,7/6/2020,0.0018
GC20011N,7/7/2020,0.0082
GC20011N,7/8/2020,0.0054
GC20011N,7/9/2020,-0.0084
GC20011N,7/10/2020,-0.0010
GC20011N,7/13/2020,0.0061
GC20011N,7/14/2020,-0.0004
GC20011N,7/15/2020,0.0002
GC20011N,7/16/2020,-0.0068
GC20011N,7/17/2020,0.0049
GC20011N,7/20/2020,0.0037
GC20011N,7/21/2020,0.0133
GC20011N,7/22/2020,0.0106
GC20011N,7/23/2020,0.0125
GC20011N,7/24/2020,0.0038
GC20011N,7/27/2020,0.0168
GC20011N,7/28/2020,0.0068
GC20011N,7/29/2020,0.0044
GC20011N,7/30/2020,-0.0056
GC20011N,7/31/2020,0.0103
GC20011N,8/3/2020,0.0060
GC20011N,8/4/2020,0.0169
GC20011N,8/5/2020,0.0143
GC20011N,8/6/2020,0.0107
GC20011N,8/7/2020,-0.0202
GC20011N,8/10/2020,0.0009
GC20011N,8/11/2020,0.0000
GC20011N,8/12/2020,0.0000
GC20011N,8/13/2020,0.0000
GC20011N,8/14/2020,0.0000
GC20011N,8/17/2020,0.0000
GC20011N,8/18/2020,0.0000
GC20011N,8/19/2020,0.0000
GC20011N,8/20/2020,0.0000
GC20011N,8/21/2020,0.0000
GC20011N,8/24/2020,0.0000
GC20011N,8/25/2020,0.0000
GC20011N,8/26/2020,0.0000
GC20011N,8/27/2020,0.0000
GC20011N,8/28/2020,0.0000
GC20011N,8/31/2020,0.0000
GC20011N,9/1/2020,0.0000
GC20011N,9/2/2020,0.0000
GC20011N,9/3/2020,-0.0031
GC20011N,9/4/2020,-0.0010
GC20011N,9/8/2020,0.0022
GC20011N,9/9/2020,0.0029
GC20011N,9/10/2020,0.0023
GC20011N,9/11/2020,-0.0041
GC20011N,9/14/2020,0.0038
GC20011N,9/15/2020,0.0008
GC20011N,9/16/2020,0.0010
GC20011N,9/17/2020,-0.0052
GC20011N,9/18/2020,0.0030
GC20011N,9/21/2020,-0.0084
GC20011N,9/22/2020,0.0000
GC20011N,9/23/2020,0.0000
GC20011N,9/24/2020,0.0000
GC20011N,9/25/2020,0.0000
GC20011N,9/28/2020,0.0000
GC20011N,9/29/2020,0.0000
GC20011N,9/30/2020,0.0000
GC20011N,10/1/2020,0.0061
GC20011N,10/2/2020,-0.0022
GC20011N,10/5/2020,0.0052
GC20011N,10/6/2020,-0.0057
GC20011N,10/7/2020,-0.0090
GC20011N,10/8/2020,0.0022
GC20011N,10/9/2020,0.0156
